1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
年度	予算区分	予算区分名称	対象年月	部	課	係	部名称	課名称	係名称	会計	会計名称	款	項	目	大事業	中事業	小事業	節	細節	細々節	款名称	項名称	目名称	大事業名称	中事業名称	小事業名称	節名称	細節名称	細々節名称	予算額	充流用等増減額	計	本月分	累計	予算残額	執行率
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'04	'03	'00	'00	'00	'00	'00	'00	土木費	都市計画費	都市下水路費							2,500,000	0	2,500,000	0	0	2,500,000	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'04	'03	'02	'00	'00	'00	'00	'00	土木費	都市計画費	都市下水路費	都市下水路改良事業						2,500,000	0	2,500,000	0	0	2,500,000	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'04	'03	'02	'00	'00	'14	'00	'00	土木費	都市計画費	都市下水路費	都市下水路改良事業			工事請負費			2,500,000	0	2,500,000	0	0	2,500,000	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'04	'03	'02	'00	'00	'14	'01	'00	土木費	都市計画費	都市下水路費	都市下水路改良事業			工事請負費	工事請負費		2,500,000	0	2,500,000	0	0	2,500,000	0
2024	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'04	'03	'02	'00	'00	'14	'01	'01	土木費	都市計画費	都市下水路費	都市下水路改良事業			工事請負費	工事請負費	工事請負費	2,500,000	0	2,500,000	0	0	2,500,000	0
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'00	'00	'00	'00	'00	'00	'00	'00	土木費									########	0	157,138,780	0	#######	#######	88.3
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'00	'00	'00	'00	'00	'00	'00	土木費	道路橋りょう費								134858780	0	134,858,780	0	1.16E+08	18455574	86.3
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'00	'00	'00	'00	'00	'00	土木費	道路橋りょう費	道路新設改良費							134858780	0	134,858,780	0	1.16E+08	18455574	86.3
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'02	'00	'00	'00	'00	'00	土木費	道路橋りょう費	道路新設改良費	道路改良等事業（単独分）						10500000	0	10,500,000	0	7822890	2677110	74.5
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'02	'00	'00	'14	'00	'00	土木費	道路橋りょう費	道路新設改良費	道路改良等事業（単独分）			工事請負費			9500000	-137390	9,362,610	0	6685500	2677110	71.4
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'02	'00	'00	'14	'51	'00	土木費	道路橋りょう費	道路新設改良費	道路改良等事業（単独分）			工事請負費	工事請負費〔繰越明許分〕		9500000	-137390	9,362,610	0	6685500	2677110	71.4
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'02	'00	'00	'14	'51	'01	土木費	道路橋りょう費	道路新設改良費	道路改良等事業（単独分）			工事請負費	工事請負費〔繰越明許分〕	工事請負費〔繰越明許分〕	9500000	-137390	9,362,610	0	6685500	2677110	71.4
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'02	'00	'00	'21	'00	'00	土木費	道路橋りょう費	道路新設改良費	道路改良等事業（単独分）			補償，補填及び賠償金			1000000	137390	1,137,390	0	1137390	0	100
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'02	'00	'00	'21	'51	'00	土木費	道路橋りょう費	道路新設改良費	道路改良等事業（単独分）			補償，補填及び賠償金	補償費〔繰越明許分〕		1000000	137390	1,137,390	0	1137390	0	100
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'02	'00	'00	'21	'51	'01	土木費	道路橋りょう費	道路新設改良費	道路改良等事業（単独分）			補償，補填及び賠償金	補償費〔繰越明許分〕	補償費〔繰越明許分〕	1000000	137390	1,137,390	0	1137390	0	100
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'00	'00	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業						34358780	0	34,358,780	0	32601612	1757168	94.9
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'14	'00	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			工事請負費			6000000	0	6,000,000	0	4345000	1655000	72.4
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'14	'51	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			工事請負費	工事請負費〔繰越明許分〕		6000000	0	6,000,000	0	4345000	1655000	72.4
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'14	'51	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			工事請負費	工事請負費〔繰越明許分〕	工事請負費〔繰越明許分〕	6000000	0	6,000,000	0	4345000	1655000	72.4
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'16	'00	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			公有財産購入費			25858780	0	25,858,780	0	25816067	42713	99.8
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'16	'51	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			公有財産購入費	土地購入費〔繰越明許分〕		19800000	0	19,800,000	0	19757287	42713	99.8
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'16	'51	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			公有財産購入費	土地購入費〔繰越明許分〕	土地購入費〔繰越明許分〕	19800000	0	19,800,000	0	19757287	42713	99.8
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'16	'53	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			公有財産購入費	権利購入費〔繰越明許分〕		6058780	0	6,058,780	0	6058780	0	100
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'16	'53	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			公有財産購入費	権利購入費〔繰越明許分〕	権利購入費〔繰越明許分〕	6058780	0	6,058,780	0	6058780	0	100
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'21	'00	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			補償，補填及び賠償金			2500000	0	2,500,000	0	2440545	59455	97.6
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'21	'51	'00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			補償，補填及び賠償金	補償費〔繰越明許分〕		2500000	0	2,500,000	0	2440545	59455	97.6
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'15	'00	'00	'21	'51	'01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			補償，補填及び賠償金	補償費〔繰越明許分〕	補償費〔繰越明許分〕	2500000	0	2,500,000	0	2440545	59455	97.6
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'00	'00	'00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業						44500000	0	44,500,000	0	30976704	13523296	69.6
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'14	'00	'00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			工事請負費			31500000	0	31,500,000	0	30554700	945300	97
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'14	'51	'00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			工事請負費	工事請負費〔繰越明許分〕		31500000	0	31,500,000	0	30554700	945300	97
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'14	'51	'01	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			工事請負費	工事請負費〔繰越明許分〕	工事請負費〔繰越明許分〕	31500000	0	31,500,000	0	30554700	945300	97
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'21	'00	'00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			補償，補填及び賠償金			13000000	0	13,000,000	0	422004	12577996	3.2
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'21	'51	'00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			補償，補填及び賠償金	補償費〔繰越明許分〕		13000000	0	13,000,000	0	422004	12577996	3.2
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'20	'00	'00	'21	'51	'01	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			補償，補填及び賠償金	補償費〔繰越明許分〕	補償費〔繰越明許分〕	13000000	0	13,000,000	0	422004	12577996	3.2
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'22	'00	'00	'00	'00	'00	土木費	道路橋りょう費	道路新設改良費	平成３０年７月豪雨災害復興事業（排水対策）						2500000	0	2,500,000	0	2002000	498000	80.1
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'22	'00	'00	'14	'00	'00	土木費	道路橋りょう費	道路新設改良費	平成３０年７月豪雨災害復興事業（排水対策）			工事請負費			2500000	0	2,500,000	0	2002000	498000	80.1
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'22	'00	'00	'14	'51	'00	土木費	道路橋りょう費	道路新設改良費	平成３０年７月豪雨災害復興事業（排水対策）			工事請負費	工事請負費〔繰越明許分〕		2500000	0	2,500,000	0	2002000	498000	80.1
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'22	'00	'00	'14	'51	'01	土木費	道路橋りょう費	道路新設改良費	平成３０年７月豪雨災害復興事業（排水対策）			工事請負費	工事請負費〔繰越明許分〕	工事請負費〔繰越明許分〕	2500000	0	2,500,000	0	2002000	498000	80.1
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'00	'00	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業						43000000	0	43,000,000	0	43000000	0	100
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'14	'00	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			工事請負費			43000000	0	43,000,000	0	43000000	0	100
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'14	'51	'00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			工事請負費	工事請負費〔繰越明許分〕		43000000	0	43,000,000	0	43000000	0	100
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'23	'00	'00	'14	'51	'01	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			工事請負費	工事請負費〔繰越明許分〕	工事請負費〔繰越明許分〕	43000000	0	43,000,000	0	43000000	0	100
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'00	'00	'00	'00	'00	'00	'00	土木費	河川費								22280000	0	22,280,000	0	22276000	4000	100
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'00	'00	'00	'00	'00	'00	土木費	河川費	河川事業費							22280000	0	22,280,000	0	22276000	4000	100
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'03	'00	'00	'00	'00	'00	土木費	河川費	河川事業費	準用河川改修事業（国府川）						22280000	0	22,280,000	0	22276000	4000	100
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'03	'00	'00	'14	'00	'00	土木費	河川費	河川事業費	準用河川改修事業（国府川）			工事請負費			22280000	0	22,280,000	0	22276000	4000	100
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'03	'00	'00	'14	'51	'00	土木費	河川費	河川事業費	準用河川改修事業（国府川）			工事請負費	工事請負費〔繰越明許分〕		22280000	0	22,280,000	0	22276000	4000	100
2024	1	繰越明許	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'03	'01	'03	'00	'00	'14	'51	'01	土木費	河川費	河川事業費	準用河川改修事業（国府川）			工事請負費	工事請負費〔繰越明許分〕	工事請負費〔繰越明許分〕	22280000	0	22,280,000	0	22276000	4000	100
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'00	'00	'00	'00	'00	'00	'00	'00	土木費									860036000	0	860,036,000	6922299	6943207	8.53E+08	0.8
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'00	'00	'00	'00	'00	'00	'00	土木費	土木管理費								11859000	0	11,859,000	461183	482091	11376909	4.1
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'00	'00	'00	'00	'00	'00	土木費	土木管理費	土木総務費							11859000	0	11,859,000	461183	482091	11376909	4.1
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'00	'00	'00	土木費	土木管理費	土木総務費	土木一般経費						11859000	0	11,859,000	461183	482091	11376909	4.1
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'01	'00	'00	土木費	土木管理費	土木総務費	土木一般経費			報酬			4332000	0	4,332,000	360990	360990	3971010	8.3
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'01	'11	'00	土木費	土木管理費	土木総務費	土木一般経費			報酬	会計年度任用職員報酬		4332000	0	4,332,000	360990	360990	3971010	8.3
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'01	'11	'01	土木費	土木管理費	土木総務費	土木一般経費			報酬	会計年度任用職員報酬	会計年度任用職員報酬	4332000	0	4,332,000	360990	360990	3971010	8.3
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'03	'00	'00	土木費	土木管理費	土木総務費	土木一般経費			職員手当等			1374000	0	1,374,000	0	0	1374000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'03	'30	'00	土木費	土木管理費	土木総務費	土木一般経費			職員手当等	期末手当		747000	0	747,000	0	0	747000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'03	'30	'01	土木費	土木管理費	土木総務費	土木一般経費			職員手当等	期末手当	期末手当	747000	0	747,000	0	0	747000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'03	'31	'00	土木費	土木管理費	土木総務費	土木一般経費			職員手当等	勤勉手当		627000	0	627,000	0	0	627000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'03	'31	'01	土木費	土木管理費	土木総務費	土木一般経費			職員手当等	勤勉手当	勤勉手当	627000	0	627,000	0	0	627000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'04	'00	'00	土木費	土木管理費	土木総務費	土木一般経費			共済費			1095000	0	1,095,000	22497	43405	1051595	4
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'04	'03	'00	土木費	土木管理費	土木総務費	土木一般経費			共済費	共済組合等負担金		361000	0	361,000	22497	43405	317595	12
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'04	'03	'01	土木費	土木管理費	土木総務費	土木一般経費			共済費	共済組合等負担金	共済組合等負担金	361000	0	361,000	22497	43405	317595	12
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'04	'04	'00	土木費	土木管理費	土木総務費	土木一般経費			共済費	労働保険料等		734000	0	734,000	0	0	734000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'04	'04	'01	土木費	土木管理費	土木総務費	土木一般経費			共済費	労働保険料等	労働保険料等	734000	0	734,000	0	0	734000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'08	'00	'00	土木費	土木管理費	土木総務費	土木一般経費			旅費			679000	0	679,000	63130	63130	615870	9.3
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'08	'01	'00	土木費	土木管理費	土木総務費	土木一般経費			旅費	費用弁償		178000	0	178,000	14760	14760	163240	8.3
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'08	'01	'01	土木費	土木管理費	土木総務費	土木一般経費			旅費	費用弁償	費用弁償	178000	0	178,000	14760	14760	163240	8.3
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'08	'02	'00	土木費	土木管理費	土木総務費	土木一般経費			旅費	普通旅費		501000	0	501,000	48370	48370	452630	9.7
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'08	'02	'01	土木費	土木管理費	土木総務費	土木一般経費			旅費	普通旅費	普通旅費	501000	0	501,000	48370	48370	452630	9.7
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'10	'00	'00	土木費	土木管理費	土木総務費	土木一般経費			需用費			867000	0	867,000	14566	14566	852434	1.7
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'10	'01	'00	土木費	土木管理費	土木総務費	土木一般経費			需用費	消耗品費		350000	0	350,000	9966	9966	340034	2.8
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'10	'01	'01	土木費	土木管理費	土木総務費	土木一般経費			需用費	消耗品費	消耗品費	350000	0	350,000	9966	9966	340034	2.8
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'10	'02	'00	土木費	土木管理費	土木総務費	土木一般経費			需用費	燃料費		250000	0	250,000	0	0	250000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'10	'02	'01	土木費	土木管理費	土木総務費	土木一般経費			需用費	燃料費	燃料費	250000	0	250,000	0	0	250000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'10	'04	'00	土木費	土木管理費	土木総務費	土木一般経費			需用費	印刷製本費		137000	0	137,000	4600	4600	132400	3.4
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'10	'04	'01	土木費	土木管理費	土木総務費	土木一般経費			需用費	印刷製本費	印刷製本費	137000	0	137,000	4600	4600	132400	3.4
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'10	'06	'00	土木費	土木管理費	土木総務費	土木一般経費			需用費	修繕料		130000	0	130,000	0	0	130000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'10	'06	'01	土木費	土木管理費	土木総務費	土木一般経費			需用費	修繕料	修繕料	130000	0	130,000	0	0	130000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'11	'00	'00	土木費	土木管理費	土木総務費	土木一般経費			役務費			420000	0	420,000	0	0	420000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'11	'04	'00	土木費	土木管理費	土木総務費	土木一般経費			役務費	手数料		420000	0	420,000	0	0	420000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'11	'04	'01	土木費	土木管理費	土木総務費	土木一般経費			役務費	手数料	手数料	420000	0	420,000	0	0	420000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'13	'00	'00	土木費	土木管理費	土木総務費	土木一般経費			使用料及び賃借料			138000	0	138,000	0	0	138000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'13	'91	'00	土木費	土木管理費	土木総務費	土木一般経費			使用料及び賃借料	その他使用料及び賃借料		138000	0	138,000	0	0	138000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'13	'91	'01	土木費	土木管理費	土木総務費	土木一般経費			使用料及び賃借料	その他使用料及び賃借料	積算単価データ使用料	130000	0	130,000	0	0	130000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'13	'91	'02	土木費	土木管理費	土木総務費	土木一般経費			使用料及び賃借料	その他使用料及び賃借料	情報交換システム等使用料	8000	0	8,000	0	0	8000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'18	'00	'00	土木費	土木管理費	土木総務費	土木一般経費			負担金，補助及び交付金			2954000	0	2,954,000	0	0	2954000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'18	'91	'00	土木費	土木管理費	土木総務費	土木一般経費			負担金，補助及び交付金	その他負担金，補助及び交付金		2954000	0	2,954,000	0	0	2954000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'18	'91	'50	土木費	土木管理費	土木総務費	土木一般経費			負担金，補助及び交付金	その他負担金，補助及び交付金	日本道路協会負担金	30000	0	30,000	0	0	30000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'18	'91	'51	土木費	土木管理費	土木総務費	土木一般経費			負担金，補助及び交付金	その他負担金，補助及び交付金	岡山県市町村道整備促進期成同盟会負担金	14000	0	14,000	0	0	14000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'18	'91	'53	土木費	土木管理費	土木総務費	土木一般経費			負担金，補助及び交付金	その他負担金，補助及び交付金	高梁川改修促進協議会負担金	104000	0	104,000	0	0	104000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'18	'91	'56	土木費	土木管理費	土木総務費	土木一般経費			負担金，補助及び交付金	その他負担金，補助及び交付金	中国国道協会負担金	60000	0	60,000	0	0	60000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'18	'91	'60	土木費	土木管理費	土木総務費	土木一般経費			負担金，補助及び交付金	その他負担金，補助及び交付金	国道４８６号整備促進岡山県期成会負担金	30000	0	30,000	0	0	30000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'18	'91	'64	土木費	土木管理費	土木総務費	土木一般経費			負担金，補助及び交付金	その他負担金，補助及び交付金	倉敷船穂真備総社線建設促進期成会負担金	12000	0	12,000	0	0	12000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'18	'91	'69	土木費	土木管理費	土木総務費	土木一般経費			負担金，補助及び交付金	その他負担金，補助及び交付金	岡山県土木協会会費	50000	0	50,000	0	0	50000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'18	'91	'70	土木費	土木管理費	土木総務費	土木一般経費			負担金，補助及び交付金	その他負担金，補助及び交付金	一般国道１８０号岡山県整備促進期成会負担金	55000	0	55,000	0	0	55000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'18	'91	'71	土木費	土木管理費	土木総務費	土木一般経費			負担金，補助及び交付金	その他負担金，補助及び交付金	国道４２９号道路整備促進期成会負担金	30000	0	30,000	0	0	30000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'18	'91	'72	土木費	土木管理費	土木総務費	土木一般経費			負担金，補助及び交付金	その他負担金，補助及び交付金	中国横断自動車道４車線化促進岡山県期成会負担金	3000	0	3,000	0	0	3000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'18	'91	'73	土木費	土木管理費	土木総務費	土木一般経費			負担金，補助及び交付金	その他負担金，補助及び交付金	足守川改修促進協議会負担金	22000	0	22,000	0	0	22000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'01	'01	'04	'00	'00	'18	'91	'75	土木費	土木管理費	土木総務費	土木一般経費			負担金，補助及び交付金	その他負担金，補助及び交付金	積算システム負担金	2544000	0	2,544,000	0	0	2544000	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'00	'00	'00	'00	'00	'00	'00	土木費	道路橋りょう費								477530000	0	477,530,000	0	0	4.78E+08	0
2025	0	現年度	'2025/05	'30	'20	'00	建設部	土木課		'1	一般会計	'08	'02	'03	'00	'00	'00	'00	'00	'00	土木費	道路橋りょう費	道路新設改良費							477530000	0	477,530,000	0	0	4.78E+08	0
