1	2		4						10													23	24	25	26	27	28	29	30	31	32								※予算流用があった際はこの表を直接編集（編集後は赤字）					
転記コード	年度	予算区分	予算区分名称	対象年月	部	課	係	部名称	課名称	係名称	会計	会計名称	款	項	目	大事業	中事業	小事業	節	細節	細々節	款名称	項名称	目名称	大事業名称	中事業名称	小事業名称	節名称	細節名称	細々節名称	予算額	充流用等増減額	計	本月分	累計	予算残額	執行率							
R7河川改良事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	02	00	00	12	00	00	土木費	河川費	河川事業費	河川改良事業			委託料			2,760,000													
R7河川改良事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	02	00	00	12	09	00	土木費	河川費	河川事業費	河川改良事業			委託料	電気設備保守委託料		700,000													
R7河川改良事業電気設備保守委託料	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	02	00	00	12	09	01	土木費	河川費	河川事業費	河川改良事業			委託料	電気設備保守委託料	電気設備保守委託料	700,000													
R7河川改良事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	02	00	00	12	10	00	土木費	河川費	河川事業費	河川改良事業			委託料	除草等委託料		300,000													
R7河川改良事業除草等委託料	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	02	00	00	12	10	01	土木費	河川費	河川事業費	河川改良事業			委託料	除草等委託料	除草等委託料	300,000													
R7河川改良事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	02	00	00	12	23	00	土木費	河川費	河川事業費	河川改良事業			委託料	機械器具等保守委託料		1,760,000													
R7河川改良事業機械器具等保守委託料	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	02	00	00	12	23	01	土木費	河川費	河川事業費	河川改良事業			委託料	機械器具等保守委託料	機械器具等保守委託料	1,760,000													
R7河川改良事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	02	00	00	14	00	00	土木費	河川費	河川事業費	河川改良事業			工事請負費			81,762,856													
R7河川改良事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	02	00	00	14	01	00	土木費	河川費	河川事業費	河川改良事業			工事請負費	工事請負費		81,762,856													
R7河川改良事業工事請負費	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	02	00	00	14	01	01	土木費	河川費	河川事業費	河川改良事業			工事請負費	工事請負費	工事請負費	81,762,856													
R7河川改良事業補償費	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	02	00	00	14	01	01	土木費	河川費	河川事業費	河川改良事業			補償，補填及び賠償金	補償費	補償費	237,144													
R7準用河川改修事業（国府川）	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	03	00	00	00	00	00	土木費	河川費	河川事業費	準用河川改修事業（国府川）						31,500,000													
R7準用河川改修事業（国府川）	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	03	00	00	12	00	00	土木費	河川費	河川事業費	準用河川改修事業（国府川）			委託料			1,500,000													
R7準用河川改修事業（国府川）	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	03	00	00	12	15	00	土木費	河川費	河川事業費	準用河川改修事業（国府川）			委託料	設計等委託料		1,500,000													
R7準用河川改修事業（国府川）設計等委託料	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	03	00	00	12	15	01	土木費	河川費	河川事業費	準用河川改修事業（国府川）			委託料	設計等委託料	設計等委託料	1,500,000													
R7準用河川改修事業（国府川）	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	03	00	00	14	00	00	土木費	河川費	河川事業費	準用河川改修事業（国府川）			工事請負費			30,000,000													
R7準用河川改修事業（国府川）	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	03	00	00	14	01	00	土木費	河川費	河川事業費	準用河川改修事業（国府川）			工事請負費	工事請負費		30,000,000													
R7準用河川改修事業（国府川）工事請負費	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	03	00	00	14	01	01	土木費	河川費	河川事業費	準用河川改修事業（国府川）			工事請負費	工事請負費	工事請負費	30,000,000													
R7特定事業対策関係河川改良等事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	06	00	00	00	00	00	土木費	河川費	河川事業費	特定事業対策関係河川改良等事業						2,400,000													
R7特定事業対策関係河川改良等事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	06	00	00	12	00	00	土木費	河川費	河川事業費	特定事業対策関係河川改良等事業			委託料			2,400,000													
R7特定事業対策関係河川改良等事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	06	00	00	12	91	00	土木費	河川費	河川事業費	特定事業対策関係河川改良等事業			委託料	その他委託料		2,400,000													
R7特定事業対策関係河川改良等事業申請業務委託料	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	06	00	00	12	91	01	土木費	河川費	河川事業費	特定事業対策関係河川改良等事業			委託料	その他委託料	申請業務委託料	2,400,000													
R7内水対策事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	08	00	00	00	00	00	土木費	河川費	河川事業費	内水対策事業						199,600,000													
R7内水対策事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	08	00	00	12	00	00	土木費	河川費	河川事業費	内水対策事業			委託料			3,600,000													
R7内水対策事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	08	00	00	12	18	00	土木費	河川費	河川事業費	内水対策事業			委託料	工事等委託料		3,000,000													
R7内水対策事業工事等委託料	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	08	00	00	12	18	01	土木費	河川費	河川事業費	内水対策事業			委託料	工事等委託料	工事等委託料	3,000,000													
R7内水対策事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	08	00	00	12	91	00	土木費	河川費	河川事業費	内水対策事業			委託料	その他委託料		49,210													
R7内水対策事業運搬設置委託料	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	08	00	00	12	91	01	土木費	河川費	河川事業費	内水対策事業			委託料	その他委託料	運搬設置委託料	49,210													
R7内水対策事業測量等委託料	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	08	00	00	14	01	01	土木費	河川費	河川事業費	内水対策事業			委託料	測量等委託料	測量等委託料	550,790													
R7内水対策事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	08	00	00	14	00	00	土木費	河川費	河川事業費	内水対策事業			工事請負費			46,000,000													
R7内水対策事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	08	00	00	14	01	00	土木費	河川費	河川事業費	内水対策事業			工事請負費	工事請負費		46,000,000													
R7内水対策事業工事請負費	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	08	00	00	14	01	01	土木費	河川費	河川事業費	内水対策事業			工事請負費	工事請負費	工事請負費	46,000,000													
R7内水対策事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	08	00	00	17	00	00	土木費	河川費	河川事業費	内水対策事業			備品購入費			150,000,000													
R7内水対策事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	08	00	00	17	02	00	土木費	河川費	河川事業費	内水対策事業			備品購入費	機械器具費		150,000,000													
R7内水対策事業機械器具費	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	03	01	08	00	00	17	02	01	土木費	河川費	河川事業費	内水対策事業			備品購入費	機械器具費	機械器具費	150,000,000													
R7	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	04	00	00	00	00	00	00	00	土木費	都市計画費								48,000,000													
R7	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	04	03	00	00	00	00	00	00	土木費	都市計画費	都市下水路費							48,000,000													
R7都市下水路改良事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	04	03	02	00	00	00	00	00	土木費	都市計画費	都市下水路費	都市下水路改良事業						48,000,000													
R7都市下水路改良事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	04	03	02	00	00	12	00	00	土木費	都市計画費	都市下水路費	都市下水路改良事業			委託料			18,000,000													
R7都市下水路改良事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	04	03	02	00	00	12	13	00	土木費	都市計画費	都市下水路費	都市下水路改良事業			委託料	測量等委託料		1,347,890													
R7都市下水路改良事業測量等委託料	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	04	03	02	00	00	12	13	01	土木費	都市計画費	都市下水路費	都市下水路改良事業			委託料	測量等委託料	測量等委託料	1,347,890													
R7都市下水路改良事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	04	03	02	00	00	12	15	00	土木費	都市計画費	都市下水路費	都市下水路改良事業			委託料	設計等委託料		17,181,630													
R7都市下水路改良事業設計等委託料	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	04	03	02	00	00	12	15	01	土木費	都市計画費	都市下水路費	都市下水路改良事業			委託料	設計等委託料	設計等委託料	17,181,630													
R7都市下水路改良事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	04	03	02	00	00	14	00	00	土木費	都市計画費	都市下水路費	都市下水路改良事業			工事請負費			30,000,000													
R7都市下水路改良事業	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	04	03	02	00	00	14	01	00	土木費	都市計画費	都市下水路費	都市下水路改良事業			工事請負費	工事請負費		30,000,000													
R7都市下水路改良事業工事請負費	R7		現年度	2025/05	30	20	00	建設部	土木課		1	一般会計	08	04	03	02	00	00	14	01	01	土木費	都市計画費	都市下水路費	都市下水路改良事業			工事請負費	工事請負費	工事請負費	30,000,000													
R6	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	00	00	00	00	00	00	00	00	土木費									309,159,000													
R6	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	00	00	00	00	00	00	00	土木費	道路橋りょう費								247,343,000													
R6	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	00	00	00	00	00	00	土木費	道路橋りょう費	道路新設改良費							247,343,000													
R6道路改良等事業（単独分）	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	02	00	00	00	00	00	土木費	道路橋りょう費	道路新設改良費	道路改良等事業（単独分）						23,350,000													
R6道路改良等事業（単独分）	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	02	00	00	14	00	00	土木費	道路橋りょう費	道路新設改良費	道路改良等事業（単独分）			工事請負費			21,000,000													
R6道路改良等事業（単独分）	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	02	00	00	14	51	00	土木費	道路橋りょう費	道路新設改良費	道路改良等事業（単独分）			工事請負費	工事請負費〔繰越明許分〕		21,000,000													
R6道路改良等事業（単独分）工事請負費〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	02	00	00	14	51	01	土木費	道路橋りょう費	道路新設改良費	道路改良等事業（単独分）			工事請負費	工事請負費〔繰越明許分〕	工事請負費〔繰越明許分〕	21,000,000													
R6道路改良等事業（単独分）	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	02	00	00	16	00	00	土木費	道路橋りょう費	道路新設改良費	道路改良等事業（単独分）			公有財産購入費			2,350,000													
R6道路改良等事業（単独分）	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	02	00	00	16	51	00	土木費	道路橋りょう費	道路新設改良費	道路改良等事業（単独分）			公有財産購入費	土地購入費〔繰越明許分〕		2,350,000													
R6道路改良等事業（単独分）土地購入費〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	02	00	00	16	51	02	土木費	道路橋りょう費	道路新設改良費	道路改良等事業（単独分）			公有財産購入費	土地購入費〔繰越明許分〕	土地購入費〔繰越明許分〕	2,350,000													
R6道路舗装新設等事業（単独分）	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	05	00	00	00	00	00	土木費	道路橋りょう費	道路新設改良費	道路舗装新設等事業（単独分）						0						****							
R6道路舗装新設等事業（単独分）	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	05	00	00	14	00	00	土木費	道路橋りょう費	道路新設改良費	道路舗装新設等事業（単独分）			工事請負費			0						****							
R6道路舗装新設等事業（単独分）	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	05	00	00	14	51	00	土木費	道路橋りょう費	道路新設改良費	道路舗装新設等事業（単独分）			工事請負費	工事請負費〔繰越明許分〕		0						****							
R6道路舗装新設等事業（単独分）工事請負費〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	05	00	00	14	51	01	土木費	道路橋りょう費	道路新設改良費	道路舗装新設等事業（単独分）			工事請負費	工事請負費〔繰越明許分〕	工事請負費〔繰越明許分〕	0						****							
R6元町井手本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	13	00	00	00	00	00	土木費	道路橋りょう費	道路新設改良費	元町井手本線改良事業						66,400,000													
R6元町井手本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	13	00	00	14	00	00	土木費	道路橋りょう費	道路新設改良費	元町井手本線改良事業			工事請負費			58,400,000													
R6元町井手本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	13	00	00	14	51	00	土木費	道路橋りょう費	道路新設改良費	元町井手本線改良事業			工事請負費	工事請負費〔繰越明許分〕		58,400,000													
R6元町井手本線改良事業工事請負費〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	13	00	00	14	51	01	土木費	道路橋りょう費	道路新設改良費	元町井手本線改良事業			工事請負費	工事請負費〔繰越明許分〕	工事請負費〔繰越明許分〕	58,400,000													
R6元町井手本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	13	00	00	21	00	00	土木費	道路橋りょう費	道路新設改良費	元町井手本線改良事業			補償，補填及び賠償金			8,000,000													
R6元町井手本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	13	00	00	21	51	00	土木費	道路橋りょう費	道路新設改良費	元町井手本線改良事業			補償，補填及び賠償金	補償費〔繰越明許分〕		8,000,000													
R6元町井手本線改良事業補償費〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	13	00	00	21	51	01	土木費	道路橋りょう費	道路新設改良費	元町井手本線改良事業			補償，補填及び賠償金	補償費〔繰越明許分〕	補償費〔繰越明許分〕	8,000,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	00	00	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業						34,044,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	01	00	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			報酬			2,300,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	01	53	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			報酬	会計年度任用職員報酬〔繰越明許分〕		2,300,000													
R6東総社駅前泉本線改良事業会計年度任用職員報酬〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	01	53	01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			報酬	会計年度任用職員報酬〔繰越明許分〕	会計年度任用職員報酬〔繰越明許分〕	2,300,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	03	00	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			職員手当等			2,034,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	03	39	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			職員手当等	期末手当〔繰越明許分〕		1,107,000													
R6東総社駅前泉本線改良事業期末手当〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	03	39	01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			職員手当等	期末手当〔繰越明許分〕	期末手当〔繰越明許分〕	1,107,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	03	40	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			職員手当等	勤勉手当〔繰越明許分〕		927,000													
R6東総社駅前泉本線改良事業勤勉手当〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	03	40	01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			職員手当等	勤勉手当〔繰越明許分〕	勤勉手当〔繰越明許分〕	927,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	04	00	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			共済費			530,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	04	51	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			共済費	労働保険料等〔繰越明許分〕		420,000													
R6東総社駅前泉本線改良事業労働保険料等〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	04	51	01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			共済費	労働保険料等〔繰越明許分〕	労働保険料等〔繰越明許分〕	420,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	04	52	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			共済費	共済組合等負担金〔繰越明許分〕		110,000													
R6東総社駅前泉本線改良事業共済組合等負担金〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	04	52	01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			共済費	共済組合等負担金〔繰越明許分〕	共済組合等負担金〔繰越明許分〕	110,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	08	00	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			旅費			28,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	08	06	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			旅費	費用弁償〔繰越明許分〕		28,000													
R6東総社駅前泉本線改良事業費用弁償〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	08	06	01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			旅費	費用弁償〔繰越明許分〕	費用弁償〔繰越明許分〕	28,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	10	00	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			需用費			152,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	10	52	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			需用費	消耗品費〔繰越明許分〕		121,000													
R6東総社駅前泉本線改良事業消耗品費〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	10	52	01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			需用費	消耗品費〔繰越明許分〕	消耗品費〔繰越明許分〕	121,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	10	56	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			需用費	燃料費〔繰越明許分〕		8,000													
R6東総社駅前泉本線改良事業燃料費〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	10	56	01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			需用費	燃料費〔繰越明許分〕	燃料費〔繰越明許分〕	8,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	10	57	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			需用費	光熱水費〔繰越明許分〕		23,000													
R6東総社駅前泉本線改良事業光熱水費〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	10	57	01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			需用費	光熱水費〔繰越明許分〕	光熱水費〔繰越明許分〕	23,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	13	00	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			使用料及び賃借料			2,000,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	13	93	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			使用料及び賃借料	機械器具借上料〔繰越明許分〕		2,000,000													
R6東総社駅前泉本線改良事業機械器具借上料〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	13	93	01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			使用料及び賃借料	機械器具借上料〔繰越明許分〕	機械器具借上料〔繰越明許分〕	2,000,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	14	00	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			工事請負費			27,000,000													
R6東総社駅前泉本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	14	51	00	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			工事請負費	工事請負費〔繰越明許分〕		27,000,000													
R6東総社駅前泉本線改良事業工事請負費〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	15	00	00	14	51	01	土木費	道路橋りょう費	道路新設改良費	東総社駅前泉本線改良事業			工事請負費	工事請負費〔繰越明許分〕	工事請負費〔繰越明許分〕	27,000,000													
R6刑部支線3283号道改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	20	00	00	00	00	00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業						67,000,000													
R6刑部支線3283号道改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	20	00	00	14	00	00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			工事請負費			65,000,000													
R6刑部支線3283号道改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	20	00	00	14	51	00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			工事請負費	工事請負費〔繰越明許分〕		65,000,000													
R6刑部支線3283号道改良事業工事請負費〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	20	00	00	14	51	01	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			工事請負費	工事請負費〔繰越明許分〕	工事請負費〔繰越明許分〕	65,000,000													
R6刑部支線3283号道改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	20	00	00	21	00	00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			補償，補填及び賠償金			2,000,000													
R6刑部支線3283号道改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	20	00	00	21	51	00	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			補償，補填及び賠償金	補償費〔繰越明許分〕		2,000,000													
R6刑部支線3283号道改良事業補償費〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	20	00	00	21	51	01	土木費	道路橋りょう費	道路新設改良費	刑部支線3283号道改良事業			補償，補填及び賠償金	補償費〔繰越明許分〕	補償費〔繰越明許分〕	2,000,000													
R6（仮称）神在秦本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	23	00	00	00	00	00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業						56,549,000													
R6（仮称）神在秦本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	23	00	00	14	00	00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			工事請負費			9,215,000													
R6（仮称）神在秦本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	23	00	00	14	51	00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			工事請負費	工事請負費〔繰越明許分〕		9,215,000													
R6（仮称）神在秦本線改良事業工事請負費〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	23	00	00	14	51	01	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			工事請負費	工事請負費〔繰越明許分〕	工事請負費〔繰越明許分〕	9,215,000													
R6（仮称）神在秦本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	23	00	00	16	00	00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			公有財産購入費			7,434,000													
R6（仮称）神在秦本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	23	00	00	16	51	00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			公有財産購入費	土地購入費〔繰越明許分〕		7,434,000													
R6（仮称）神在秦本線改良事業土地購入費〔繰越明許分〕	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	23	00	00	16	51	01	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			公有財産購入費	土地購入費〔繰越明許分〕	土地購入費〔繰越明許分〕	7,434,000													
R6（仮称）神在秦本線改良事業	R6		繰越明許	2025/05	30	20	00	建設部	土木課		1	一般会計	08	02	03	23	00	00	21	00	00	土木費	道路橋りょう費	道路新設改良費	（仮称）神在秦本線改良事業			補償，補填及び賠償金			39,900,000													
